"UBIGEO","no2_mean_2019","no2_mean_2020","no2_mean_2021","no2_mean_2022","no2_mean_2023","no2_mean_2024"
"090408",3.81151327064935e-05,3.95932083413334e-05,3.86355910989335e-05,4.33158974436627e-05,3.71594230637872e-05,4.0449212823731e-05
"090409",3.80586348433405e-05,3.96398836558087e-05,3.84377240974991e-05,4.29716056774409e-05,3.67587361955064e-05,4.00134753858858e-05
"090410",4.04321882401498e-05,4.1501914421671e-05,4.10416077205633e-05,4.53256243571781e-05,3.92302607014987e-05,4.23562133850316e-05
"090411",3.67728686901675e-05,3.81301023360091e-05,3.69157777365212e-05,4.15029589516242e-05,3.58436026032265e-05,3.8413523619225e-05
"090412",3.85427508710788e-05,3.97328968529205e-05,3.90972035626657e-05,4.35209219954459e-05,3.70624421897873e-05,4.03099592921881e-05
"090413",3.94768707524168e-05,4.07774845799609e-05,3.93858767739887e-05,4.41085836390012e-05,3.81050167894572e-05,4.13331831497905e-05
"090501",3.66699316597761e-05,3.88701043185012e-05,3.73735391007161e-05,4.17800761772909e-05,3.65487132247897e-05,3.86798129282702e-05
"090502",3.6672084258637e-05,3.90238283591242e-05,3.73785285570071e-05,4.18772185315666e-05,3.64240387376634e-05,3.87699423775049e-05
"090503",3.70794389871942e-05,3.91152872545686e-05,3.79883884220438e-05,4.24673787693475e-05,3.69558485578489e-05,3.9097723398191e-05
"090504",3.59598325421016e-05,3.82736688007992e-05,3.64367596349598e-05,4.12221288817661e-05,3.54838240617814e-05,3.78216379587087e-05
"090505",3.76162452615841e-05,3.9680565421141e-05,3.8506426982457e-05,4.3137818264829e-05,3.74905055039162e-05,4.00605021159117e-05
"090506",3.60447137660888e-05,3.83037654641152e-05,3.67648325676273e-05,4.12039496896653e-05,3.5681329293218e-05,3.79711812560797e-05
"090507",3.69160930003637e-05,3.89586856456472e-05,3.75152623919345e-05,4.21707870626572e-05,3.64550254065295e-05,3.8994968713101e-05
"090508",3.72758239773999e-05,3.91363842057545e-05,3.83236450444528e-05,4.27396013766949e-05,3.68290007870762e-05,3.95810706961381e-05
"090509",3.72566208770538e-05,3.91177163518263e-05,3.77334602791378e-05,4.20376200855355e-05,3.65363111283572e-05,3.93802803494655e-05
"090510",3.73083254609483e-05,3.90381180048549e-05,3.75633800739665e-05,4.24114522100437e-05,3.66861113144571e-05,3.90841460620658e-05
"090511",3.66537111369352e-05,3.87726602763743e-05,3.72125676468413e-05,4.205927559433e-05,3.65051403338374e-05,3.85629347231358e-05
"090601",4.06988808783748e-05,4.14502333033017e-05,4.06532257982186e-05,4.47971706677683e-05,3.92384588088435e-05,4.22699844579212e-05
"090602",3.98138395259294e-05,4.0888245449478e-05,3.9955528017475e-05,4.40994952033936e-05,3.82337447953259e-05,4.15454371800804e-05
"090603",3.94231759082525e-05,4.00720074378257e-05,3.93646370835473e-05,4.38794274894487e-05,3.77874481491198e-05,4.07281514679807e-05
"090604",4.00997993443114e-05,4.06406067174512e-05,4.01495731200152e-05,4.45152630578641e-05,3.83113296929389e-05,4.1128473101054e-05
"090605",3.81578048003071e-05,3.9384804406117e-05,3.7978906705573e-05,4.28179582032097e-05,3.69138547832142e-05,3.96900920788838e-05
"090606",3.95642347153812e-05,4.04645311310966e-05,3.95241272673902e-05,4.43849862024703e-05,3.79813269699877e-05,4.13624783401213e-05
"090607",3.72931273725368e-05,3.87847537619872e-05,3.73750734772669e-05,4.19491903284202e-05,3.62633319582384e-05,3.8938309921306e-05
"090608",3.83516994984289e-05,3.93622751157064e-05,3.82505179294007e-05,4.27433956642704e-05,3.67905441497957e-05,3.98736219898505e-05
"090609",3.97550150061713e-05,4.09015812287056e-05,3.94792507192854e-05,4.4050960494309e-05,3.83558955379245e-05,4.14099295654065e-05
"090610",3.81703950137492e-05,3.94467565964849e-05,3.81915872483163e-05,4.29733548890472e-05,3.68928495683713e-05,3.94516275078386e-05
"090611",3.8508659522423e-05,3.95881516104297e-05,3.85710950581311e-05,4.29884704125565e-05,3.6884333527245e-05,4.00469029825995e-05
"090612",3.97281892683727e-05,4.08681530987233e-05,4.00937244354302e-05,4.42774314427049e-05,3.82875840865067e-05,4.15639119231975e-05
"090613",3.98422837165385e-05,4.10646748979757e-05,4.02356815245885e-05,4.43494862952275e-05,3.85188872668817e-05,4.16927422298641e-05
"090614",3.94996618001106e-05,4.05857229662373e-05,3.96068016405427e-05,4.38332589302838e-05,3.79486116726318e-05,4.10341847142079e-05
"090615",3.81780495444315e-05,3.94333344337816e-05,3.84862798799966e-05,4.28361044260254e-05,3.6795518857823e-05,3.97195098131579e-05
"090616",3.80916442262258e-05,3.97690524550278e-05,3.85642409370774e-05,4.30769399163109e-05,3.68557895142245e-05,3.9833945262303e-05
"090701",3.74370654767732e-05,3.94764790028837e-05,3.82907316484189e-05,4.27751132035682e-05,3.73448362837477e-05,3.99340536088654e-05
"090702",3.7446195467063e-05,3.97487298396579e-05,3.82496870867869e-05,4.27801339920137e-05,3.73327175037013e-05,3.95523841483103e-05
"090703",3.76041194138947e-05,3.97430162832661e-05,3.85719729856857e-05,4.28125418674146e-05,3.73261301387219e-05,3.96232820039852e-05
"090704",3.74006527179462e-05,3.96319168942125e-05,3.85193092762232e-05,4.2896068018579e-05,3.75186498069796e-05,3.98471066039803e-05
"090705",3.79872479239201e-05,4.01070369563278e-05,3.87579757501162e-05,4.33457222276339e-05,3.77729355475326e-05,4.00865900425524e-05
"090706",3.79973072868204e-05,4.04169347623731e-05,3.92067666891808e-05,4.34897085556539e-05,3.79034439823015e-05,4.04060455657662e-05
"090707",3.6780496777389e-05,3.90602073972762e-05,3.77304902647039e-05,4.2225575518199e-05,3.65081432911462e-05,3.90485348145157e-05
"090709",3.58068003645007e-05,3.83376062656886e-05,3.66955004953612e-05,4.11875793432445e-05,3.56752921488813e-05,3.81014701656935e-05
"090710",3.75344034497919e-05,4.03929596897733e-05,3.87434916901665e-05,4.28445169471568e-05,3.75968965723343e-05,4.01253378778924e-05
"090711",3.63393986031278e-05,3.87750455575574e-05,3.70696308617132e-05,4.15124484940613e-05,3.59842297901585e-05,3.83957993750829e-05
"090713",3.62963734885548e-05,3.88733675356463e-05,3.71517933818713e-05,4.16663337349289e-05,3.64520415316128e-05,3.86347077347282e-05
"090714",3.58623474982068e-05,3.83201482975049e-05,3.67513070287894e-05,4.11343219546069e-05,3.58010091931513e-05,3.793557408913e-05
"090715",3.73702390844297e-05,3.99583558865546e-05,3.87006294274343e-05,4.29764832843904e-05,3.747406953847e-05,3.96893985780937e-05
"090716",3.63235210984434e-05,3.84581685304603e-05,3.70251193561697e-05,4.16589590558765e-05,3.60428420937203e-05,3.82114703302275e-05
"090717",3.73037083850271e-05,3.93921228494142e-05,3.83887410964433e-05,4.28164911314813e-05,3.733016759665e-05,3.9463723534727e-05
"090718",3.7736559263453e-05,3.98856320155067e-05,3.85740059771741e-05,4.34325309650208e-05,3.77818223705086e-05,4.04146856059576e-05
"090719",3.74481383249211e-05,3.98217134939012e-05,3.82369627606319e-05,4.30941467836827e-05,3.76302629092172e-05,3.97217601469027e-05
"090720",3.63919300068184e-05,3.85184554031606e-05,3.71710056332685e-05,4.15213207862705e-05,3.62976224625607e-05,3.83580204505231e-05
"090721",3.6988377332879e-05,3.89897513933469e-05,3.77724189791554e-05,4.2180537942049e-05,3.67503424332942e-05,3.93338554030487e-05
"090722",3.54192414187287e-05,3.75342398294413e-05,3.58372242363833e-05,4.03631133385093e-05,3.51965606578712e-05,3.71610500381998e-05
"090723",3.71386800996978e-05,4.00622856828171e-05,3.84778345970529e-05,4.2926838847546e-05,3.76969956616145e-05,3.98344501592848e-05
"090724",3.70326325023161e-05,3.97128458982472e-05,3.81623362708894e-05,4.29011461936285e-05,3.70445328045595e-05,3.96924752085866e-05
"090725",3.72128342250892e-05,3.90077029775904e-05,3.80399904731464e-05,4.22875721726353e-05,3.70763921032346e-05,3.94228395634879e-05
"100101",3.61731958979375e-05,3.77908387654693e-05,3.76613230536993e-05,4.23507460282991e-05,3.62798802157734e-05,3.91366170800688e-05
"100102",3.70303580665835e-05,3.9113624154953e-05,3.85270716848239e-05,4.31658406330164e-05,3.68770531133271e-05,3.95145047058089e-05
"100103",3.4720747643784e-05,3.6384697303406e-05,3.63350044034878e-05,4.08273335736648e-05,3.46694029909943e-05,3.71732852169028e-05
"100104",3.41356017537276e-05,3.57287910210455e-05,3.55169132247566e-05,3.9987348034725e-05,3.43941486061702e-05,3.67042778852585e-05
"100105",3.5800395659336e-05,3.7674822514475e-05,3.7344260449952e-05,4.20745946720656e-05,3.54914197287695e-05,3.84621253045072e-05
"100106",3.4043774104508e-05,3.57943616371125e-05,3.52772532440982e-05,4.00031692145411e-05,3.39151358852478e-05,3.61049740136894e-05
"100107",3.64544622235102e-05,3.86108208121828e-05,3.85111243704707e-05,4.29634552937362e-05,3.61473559691305e-05,3.93949919222842e-05
"100108",3.55332522305448e-05,3.73877834278505e-05,3.70902387799617e-05,4.17013108135484e-05,3.53317901883393e-05,3.79342381247295e-05
"100109",3.41451742413035e-05,3.58078181441279e-05,3.5574273011676e-05,4.0100672552245e-05,3.40638143234649e-05,3.63427757215201e-05
"100110",3.52792869828914e-05,3.7657189604848e-05,3.64964748121632e-05,4.17577766364687e-05,3.56020941235675e-05,3.79712327762735e-05
"100111",3.65665618200168e-05,3.85334734820616e-05,3.87534514516328e-05,4.32030931497856e-05,3.63120170175668e-05,3.95910367929059e-05
"100112",3.46019781910392e-05,3.63968629179638e-05,3.54697598961817e-05,4.06521792572618e-05,3.40394954591208e-05,3.69274118185654e-05
"100113",3.45679016087894e-05,3.62466487562327e-05,3.59033504049135e-05,4.05914431344071e-05,3.43035929849289e-05,3.65601356215898e-05
"100201",3.52871423614884e-05,3.68682778991029e-05,3.63951718426551e-05,4.11824327048346e-05,3.51068891219954e-05,3.76125566441561e-05
"100202",3.4357404816274e-05,3.58097039415333e-05,3.53826883086682e-05,4.00058870804251e-05,3.37092627951516e-05,3.61588759142163e-05
"100203",3.40211023000468e-05,3.56478616131942e-05,3.52176635201914e-05,3.99266395306091e-05,3.3646394651632e-05,3.61252204229841e-05
"100204",3.5893540769269e-05,3.79021562362051e-05,3.75169196586729e-05,4.20923360168779e-05,3.56140192111795e-05,3.8836759868879e-05
"100205",3.58464574354962e-05,3.74791344079782e-05,3.72216336880282e-05,4.20141959730542e-05,3.56758476175311e-05,3.83907172009162e-05
"100206",3.61335226124242e-05,3.7834467766344e-05,3.80006662915863e-05,4.21103705341683e-05,3.60638266203812e-05,3.8570811091013e-05
"100207",3.55197032197533e-05,3.71539807037485e-05,3.65484121500989e-05,4.11720551739594e-05,3.49070882545052e-05,3.73511331475986e-05
"100208",3.56223376459978e-05,3.79664571536078e-05,3.72596292460552e-05,4.20116541328037e-05,3.55973232989999e-05,3.89733645726728e-05
"100301",3.52245266097864e-05,3.68467016347128e-05,3.71733633753131e-05,4.15793477364116e-05,3.50254087325267e-05,3.7940801472397e-05
"100307",3.47483345737186e-05,3.64006316858166e-05,3.63916484676453e-05,4.0803645539667e-05,3.49038648016051e-05,3.75320993516292e-05
"100311",3.39670682078166e-05,3.56624397818253e-05,3.53296457789831e-05,3.98035268827739e-05,3.41745952489229e-05,3.6372817445176e-05
"100313",3.47821741449989e-05,3.61531944410488e-05,3.64748133946062e-05,4.08593775020201e-05,3.48643766300009e-05,3.74662037020174e-05
"100316",3.48273778074365e-05,3.63342228425406e-05,3.60775290917605e-05,4.07494505039224e-05,3.50927308867204e-05,3.73625418308359e-05
"100317",3.5030529164088e-05,3.64446519250234e-05,3.69013066788676e-05,4.1493381808537e-05,3.52380516028072e-05,3.79487378894435e-05
"100321",3.49911343777337e-05,3.62731982375344e-05,3.67526065368937e-05,4.12451267752735e-05,3.47051044613497e-05,3.72974165165382e-05
"100322",3.51065448375225e-05,3.64037282663074e-05,3.67615297252179e-05,4.14193885474928e-05,3.51369236300458e-05,3.76291014259701e-05
"100323",3.49210678000177e-05,3.63218766598586e-05,3.68558187342324e-05,4.1136008284137e-05,3.46602953268251e-05,3.76554861225267e-05
"100401",3.35949099785753e-05,3.5439736375129e-05,3.53321330909656e-05,3.96124859256655e-05,3.40473973991435e-05,3.61362423327035e-05
"100402",3.35386754375425e-05,3.55143925686664e-05,3.58410830397559e-05,4.00862152439301e-05,3.46256384501162e-05,3.67744350941027e-05
"100403",3.4105862259788e-05,3.58346690463206e-05,3.59646980687752e-05,4.03502494758003e-05,3.46343245327895e-05,3.69801458985913e-05
